time	x	rho	rhou
2.72361	81	1.00003	1.67969e-05
2.72361	82	1.00002	9.39597e-06
2.72361	83	1.00001	5.15034e-06
2.72361	84	1	2.76657e-06
2.72361	85	1	1.45642e-06
2.72361	86	1	7.51449e-07
2.72361	87	1	3.80015e-07
2.72361	88	1	1.88372e-07
2.72361	89	1	9.15304e-08
2.72361	90	1	4.35984e-08
2.72361	91	1	2.03587e-08
2.72361	92	1	9.32018e-09
2.72361	93	1	4.1832e-09
2.72361	94	1	1.84087e-09
2.72361	95	1	7.9429e-10
2.72361	96	1	3.36023e-10
2.72361	97	1	1.39344e-10
2.72361	98	1	5.60067e-11
2.72361	99	1	2.05905e-11
2.72361	100	1	0
2.72361	101	1	-2.05905e-11
2.72361	102	1	-5.60067e-11
3.10486	-1	1	2.63178e-11
3.10486	0	1	0
3.10486	1	1	-2.63178e-11
3.10486	2	1	-7.22163e-11
3.10486	3	1	-1.79032e-10
3.10486	4	1	-4.29404e-10
3.10486	5	1	-1.00951e-09
3.10486	6	1	-2.3272e-09
3.10486	7	1	-5.26087e-09
3.10486	8	1	-1.16618e-08
3.10486	9	1	-2.53479e-08
3.10486	10	1	-5.40217e-08
3.10486	11	1	-1.12883e-07
3.10486	12	1	-2.31258e-07
3.10486	13	1	-4.64471e-07
3.10486	14	1	-9.14513e-07
3.10486	15	1	-1.76509e-06
3.10486	16	1.00001	-3.33938e-06
3.10486	17	1.00001	-6.19241e-06
3.10486	18	1.00002	-1.12544e-05
3.10486	19	1.00003	-2.00456e-05
3.10486	20	1.00006	-3.49884e-05
3.10486	21	1.00011	-5.98411e-05
3.10486	22	1.00018	-0.000100279
3.10486	23	1.00031	-0.000164631
3.10486	24	1.00051	-0.000264768
3.10486	25	1.00082	-0.000417084
3.10486	26	1.00131	-0.000643476
3.10486	27	1.00203	-0.000972152
3.10486	28	1.0031	-0.00143801
3.10486	29	1.00465	-0.00208231
3.10486	30	1.00683	-0.00295114
3.10486	31	1.00986	-0.00409254
3.10486	32	1.01395	-0.00555175
3.10486	33	1.01937	-0.00736458
3.10486	34	1.0264	-0.00954909
3.10486	35	1.0353	-0.0120962
3.10486	36	1.04633	-0.0149602
3.10486	37	1.05967	-0.0180505
3.10486	38	1.07542	-0.0212285
3.10486	39	1.09355	-0.0243098
3.10486	40	1.11387	-0.0270678
3.10486	41	1.13603	-0.0292611
3.10486	42	1.15949	-0.0306134
3.10486	43	1.18351	-0.0309364
3.10486	44	1.20724	-0.0300293
3.10486	45	1.22971	-0.0277871
3.10486	46	1.24989	-0.0242169
3.10486	47	1.26681	-0.0194137
3.10486	48	1.2796	-0.0135668
3.10486	49	1.28754	-0.00697511
3.10486	50	1.29025	0
3.10486	51	1.28754	0.00697511
3.10486	52	1.2796	0.0135668
3.10486	53	1.26681	0.0194137
3.10486	54	1.24989	0.0242169
3.10486	55	1.22971	0.0277871
3.10486	56	1.20724	0.0300293
3.10486	57	1.18351	0.0309364
3.10486	58	1.15949	0.0306134
3.10486	59	1.13603	0.0292611
3.10486	60	1.11387	0.0270678
3.10486	61	1.09355	0.0243098
3.10486	62	1.07542	0.0212285
3.10486	63	1.05967	0.0180505
3.10486	64	1.04633	0.0149602
3.10486	65	1.0353	0.0120962
3.10486	66	1.0264	0.00954909
3.10486	67	1.01937	0.00736458
3.10486	68	1.01395	0.00555175
3.10486	69	1.00986	0.00409254
3.10486	70	1.00683	0.00295114
3.10486	71	1.00465	0.00208231
3.10486	72	1.0031	0.00143801
3.10486	73	1.00203	0.000972152
3.10486	74	1.00131	0.000643476
3.10486	75	1.00082	0.000417084
3.10486	76	1.00051	0.000264768
3.10486	77	1.00031	0.000164631
3.10486	78	1.00018	0.000100279
3.10486	79	1.00011	5.98411e-05
3.10486	80	1.00006	3.49884e-05
3.10486	81	1.00003	2.00456e-05
3.10486	82	1.00002	1.12544e-05
3.10486	83	1.00001	6.19241e-06
3.10486	84	1.00001	3.33938e-06
3.10486	85	1	1.76509e-06
3.10486	86	1	9.14513e-07
3.10486	87	1	4.64471e-07
3.10486	88	1	2.31258e-07
3.10486	89	1	1.12883e-07
3.10486	90	1	5.40217e-08
3.10486	91	1	2.53479e-08
3.10486	92	1	1.16618e-08
3.10486	93	1	5.26087e-09
3.10486	94	1	2.3272e-09
3.10486	95	1	1.00951e-09
3.10486	96	1	4.29404e-10
3.10486	97	1	1.79032e-10
3.10486	98	1	7.22163e-11
3.10486	99	1	2.63178e-11
3.10486	100	1	0
3.10486	101	1	-2.63178e-11
3.10486	102	1	-7.22163e-11
3.4843	-1	1	3.34589e-11
3.4843	0	1	0
3.4843	1	1	-3.34589e-11
3.4843	2	1	-9.2452e-11
3.4843	3	1	-2.2829e-10
3.4843	4	1	-5.44525e-10
3.4843	5	1	-1.27297e-09
3.4843	6	1	-2.91831e-09
3.4843	7	1	-6.56142e-09
3.4843	8	1	-1.44678e-08
3.4843	9	1	-3.12845e-08
3.4843	10	1	-6.63375e-08
3.4843	11	1	-1.37935e-07
3.4843	12	1	-2.81227e-07
3.4843	13	1	-5.62191e-07
3.4843	14	1	-1.10188e-06
3.4843	15	1	-2.11731e-06
3.4843	16	1.00001	-3.98852e-06
3.4843	17	1.00001	-7.36526e-06
3.4843	18	1.00002	-1.33317e-05
3.4843	19	1.00004	-2.36525e-05
3.4843	20	1.00007	-4.11271e-05
3.4843	21	1.00012	-7.0082e-05
3.4843	22	1.0002	-0.000117024
3.4843	23	1.00034	-0.000191467
3.4843	24	1.00056	-0.000306917
3.4843	25	1.0009	-0.00048196
3.4843	26	1.00141	-0.000741331
3.4843	27	1.00218	-0.00111678
3.4843	28	1.00331	-0.00164745
3.4843	29	1.00494	-0.00237944
3.4843	30	1.00721	-0.00336407
3.4843	31	1.01035	-0.00465454
3.4843	32	1.01457	-0.00630064
3.4843	33	1.02013	-0.00834125
3.4843	34	1.02729	-0.0107951
3.4843	35	1.03633	-0.0136502
3.4843	36	1.04746	-0.0168535
3.4843	37	1.06086	-0.0203015
3.4843	38	1.07661	-0.0238375
3.4843	39	1.09466	-0.027255
3.4843	40	1.11482	-0.0303002
3.4843	41	1.13671	-0.032708
3.4843	42	1.15981	-0.0341653
3.4843	43	1.1834	-0.0344817
3.4843	44	1.20665	-0.0334266
3.4843	45	1.22861	-0.0308941
3.4843	46	1.24831	-0.0268978
3.4843	47	1.26479	-0.0215459
3.4843	48	1.27725	-0.0150469
3.4843	49	1.28496	-0.00773242
3.4843	50	1.2876	0
3.4843	51	1.28496	0.00773242
3.4843	52	1.27725	0.0150469
3.4843	53	1.26479	0.0215459
3.4843	54	1.24831	0.0268978
3.4843	55	1.22861	0.0308941
3.4843	56	1.20665	0.0334266
3.4843	57	1.1834	0.0344817
3.4843	58	1.15981	0.0341653
3.4843	59	1.13671	0.032708
3.4843	60	1.11482	0.0303002
3.4843	61	1.09466	0.027255
3.4843	62	1.07661	0.0238375
3.4843	63	1.06086	0.0203015
3.4843	64	1.04746	0.0168535
3.4843	65	1.03633	0.0136502
3.4843	66	1.02729	0.0107951
3.4843	67	1.02013	0.00834125
3.4843	68	1.01457	0.00630064
3.4843	69	1.01035	0.00465454
3.4843	70	1.00721	0.00336407
3.4843	71	1.00494	0.00237944
3.4843	72	1.00331	0.00164745
3.4843	73	1.00218	0.00111678
3.4843	74	1.00141	0.000741331
3.4843	75	1.0009	0.00048196
3.4843	76	1.00056	0.000306917
3.4843	77	1.00034	0.000191467
3.4843	78	1.0002	0.000117024
3.4843	79	1.00012	7.0082e-05
3.4843	80	1.00007	4.11271e-05
3.4843	81	1.00004	2.36525e-05
3.4843	82	1.00002	1.33317e-05
3.4843	83	1.00001	7.36526e-06
3.4843	84	1.00001	3.98852e-06
3.4843	85	1	2.11731e-06
3.4843	86	1	1.10188e-06
3.4843	87	1	5.62191e-07
3.4843	88	1	2.81227e-07
3.4843	89	1	1.37935e-07
3.4843	90	1	6.63375e-08
3.4843	91	1	3.12845e-08
3.4843	92	1	1.44678e-08
3.4843	93	1	6.56142e-09
3.4843	94	1	2.91831e-09
3.4843	95	1	1.27297e-09
3.4843	96	1	5.44525e-10
3.4843	97	1	2.2829e-10
3.4843	98	1	9.2452e-11
3.4843	99	1	3.34589e-11
3.4843	100	1	0
3.4843	101	1	-3.34589e-11
3.4843	102	1	-9.2452e-11
3.862	-1	1	4.23917e-11
3.862	0	1	0
3.862	1	1	-4.23917e-11
3.862	2	1	-1.17724e-10
3.862	3	1	-2.89444e-10
3.862	4	1	-6.86527e-10
3.862	5	1	-1.59575e-09
3.862	6	1	-3.63758e-09
3.862	7	1	-8.13321e-09
3.862	8	1	-1.7836e-08
3.862	9	1	-3.83624e-08
3.862	10	1	-8.0922e-08
3.862	11	1	-1.67403e-07
3.862	12	1	-3.39606e-07
3.862	13	1	-6.75592e-07
3.862	14	1	-1.31785e-06
3.862	15	1	-2.52059e-06
3.862	16	1.00001	-4.72676e-06
3.862	17	1.00001	-8.69017e-06
3.862	18	1.00002	-1.56627e-05
3.862	19	1.00004	-2.76727e-05
3.862	20	1.00008	-4.79239e-05
3.862	21	1.00013	-8.13453e-05
3.862	22	1.00023	-0.000135319
3.862	23	1.00038	-0.000220594
3.862	24	1.00061	-0.000352367
3.862	25	1.00098	-0.000551465
3.862	26	1.00153	-0.000845499
3.862	27	1.00235	-0.00126978
3.862	28	1.00355	-0.00186765
3.862	29	1.00526	-0.00268997
3.862	30	1.00764	-0.00379309
3.862	31	1.0109	-0.00523515
3.862	32	1.01526	-0.00707009
3.862	33	1.02097	-0.00933944
3.862	34	1.0283	-0.012062
3.862	35	1.03747	-0.0152224
3.862	36	1.04871	-0.0187595
3.862	37	1.06218	-0.0225564
3.862	38	1.07792	-0.0264381
3.862	39	1.09588	-0.0301763
3.862	40	1.11585	-0.0334902
3.862	41	1.13745	-0.0360939
3.862	42	1.16015	-0.0376356
3.862	43	1.18327	-0.0379313
3.862	44	1.20597	-0.0367166
3.862	45	1.22738	-0.033891
3.862	46	1.24654	-0.0294747
3.862	47	1.26255	-0.0235897
3.862	48	1.27464	-0.0164623
3.862	49	1.28212	-0.00845558
3.862	50	1.28467	0
3.862	51	1.28212	0.00845558
3.862	52	1.27464	0.0164623
3.862	53	1.26255	0.0235897
3.862	54	1.24654	0.0294747
3.862	55	1.22738	0.033891
3.862	56	1.20597	0.0367166
3.862	57	1.18327	0.0379313
3.862	58	1.16015	0.0376356
3.862	59	1.13745	0.0360939
3.862	60	1.11585	0.0334902
3.862	61	1.09588	0.0301763
3.862	62	1.07792	0.0264381
3.862	63	1.06218	0.0225564
3.862	64	1.04871	0.0187595
3.862	65	1.03747	0.0152224
3.862	66	1.0283	0.012062
3.862	67	1.02097	0.00933944
3.862	68	1.01526	0.00707009
3.862	69	1.0109	0.00523515
3.862	70	1.00764	0.00379309
3.862	71	1.00526	0.00268997
3.862	72	1.00355	0.00186765
3.862	73	1.00235	0.00126978
3.862	74	1.00153	0.000845499
3.862	75	1.00098	0.000551465
3.862	76	1.00061	0.000352367
3.862	77	1.00038	0.000220594
3.862	78	1.00023	0.000135319
3.862	79	1.00013	8.13453e-05
3.862	80	1.00008	4.79239e-05
3.862	81	1.00004	2.76727e-05
3.862	82	1.00002	1.56627e-05
3.862	83	1.00001	8.69017e-06
3.862	84	1.00001	4.72676e-06
3.862	85	1	2.52059e-06
3.862	86	1	1.31785e-06
3.862	87	1	6.75592e-07
3.862	88	1	3.39606e-07
3.862	89	1	1.67403e-07
3.862	90	1	8.0922e-08
3.862	91	1	3.83624e-08
3.862	92	1	1.7836e-08
3.862	93	1	8.13321e-09
3.862	94	1	3.63758e-09
3.862	95	1	1.59575e-09
3.862	96	1	6.86527e-10
3.862	97	1	2.89444e-10
3.862	98	1	1.17724e-10
3.862	99	1	4.23917e-11
3.862	100	1	0
3.862	101	1	-4.23917e-11
3.862	102	1	-1.17724e-10
4.238	-1	1	5.35785e-11
4.238	0	1	0
4.238	1	1	-5.35785e-11
4.238	2	1	-1.49261e-10
4.238	3	1	-3.65299e-10
4.238	4	1	-8.61572e-10
4.238	5	1	-1.99104e-09
4.238	6	1	-4.51264e-09
4.238	7	1	-1.00329e-08
4.238	8	1	-2.18803e-08
4.238	9	1	-4.68055e-08
4.238	10	1	-9.82064e-08
4.238	11	1	-2.02099e-07
4.238	12	1	-4.07897e-07
4.238	13	1	-8.07383e-07
4.238	14	1	-1.56722e-06
4.238	15	1	-2.98319e-06
4.238	16	1.00001	-5.56812e-06
4.238	17	1.00002	-1.01903e-05
4.238	18	1.00003	-1.82848e-05
4.238	19	1.00005	-3.21654e-05
4.238	20	1.00009	-5.54697e-05
4.238	21	1.00015	-9.37684e-05
4.238	22	1.00025	-0.000155366
4.238	23	1.00042	-0.000252303
4.238	24	1.00067	-0.000401523
4.238	25	1.00107	-0.000626154
4.238	26	1.00167	-0.000956723
4.238	27	1.00255	-0.0014321
4.238	28	1.00382	-0.00209982
4.238	29	1.00562	-0.00301538
4.238	30	1.00812	-0.00423999
4.238	31	1.01152	-0.00583642
4.238	32	1.01603	-0.00786238
4.238	33	1.02191	-0.0103615
4.238	34	1.0294	-0.0133522
4.238	35	1.03873	-0.0168149
4.238	36	1.05009	-0.0206797
4.238	37	1.06362	-0.0248159
4.238	38	1.07935	-0.0290302
4.238	39	1.0972	-0.0330722
4.238	40	1.11697	-0.0366349
4.238	41	1.13823	-0.0394143
4.238	42	1.1605	-0.0410186
4.238	43	1.1831	-0.0412793
4.238	44	1.20521	-0.0398924
4.238	45	1.22601	-0.0367714
4.238	46	1.2446	-0.0319418
4.238	47	1.2601	-0.0255401
4.238	48	1.2718	-0.0178098
4.238	49	1.27902	-0.00914291
4.238	50	1.28148	0
4.238	51	1.27902	0.00914291
4.238	52	1.2718	0.0178098
4.238	53	1.2601	0.0255401
4.238	54	1.2446	0.0319418
4.238	55	1.22601	0.0367714
4.238	56	1.20521	0.0398924
4.238	57	1.1831	0.0412793
4.238	58	1.1605	0.0410186
4.238	59	1.13823	0.0394143
4.238	60	1.11697	0.0366349
4.238	61	1.0972	0.0330722
4.238	62	1.07935	0.0290302
4.238	63	1.06362	0.0248159
4.238	64	1.05009	0.0206797
4.238	65	1.03873	0.0168149
4.238	66	1.0294	0.0133522
4.238	67	1.02191	0.0103615
4.238	68	1.01603	0.00786238
4.238	69	1.01152	0.00583642
4.238	70	1.00812	0.00423999
4.238	71	1.00562	0.00301538
4.238	72	1.00382	0.00209982
4.238	73	1.00255	0.0014321
4.238	74	1.00167	0.000956723
4.238	75	1.00107	0.000626154
4.238	76	1.00067	0.000401523
4.238	77	1.00042	0.000252303
4.238	78	1.00025	0.000155366
4.238	79	1.00015	9.37684e-05
4.238	80	1.00009	5.54697e-05
4.238	81	1.00005	3.21654e-05
4.238	82	1.00003	1.82848e-05
4.238	83	1.00002	1.01903e-05
4.238	84	1.00001	5.56812e-06
4.238	85	1	2.98319e-06
4.238	86	1	1.56722e-06
4.238	87	1	8.07383e-07
4.238	88	1	4.07897e-07
4.238	89	1	2.02099e-07
4.238	90	1	9.82064e-08
4.238	91	1	4.68055e-08
4.238	92	1	2.18803e-08
4.238	93	1	1.00329e-08
4.238	94	1	4.51264e-09
4.238	95	1	1.99104e-09
4.238	96	1	8.61572e-10
4.238	97	1	3.65299e-10
4.238	98	1	1.49261e-10
4.238	99	1	5.35785e-11
4.238	100	1	0
4.238	101	1	-5.35785e-11
4.238	102	1	-1.49261e-10
4.61236	-1	1	6.75836e-11
4.61236	0	1	0
4.61236	1	1	-6.75836e-11
4.61236	2	1	-1.88551e-10
4.61236	3	1	-4.5924e-10
4.61236	4	1	-1.07704e-09
4.61236	5	1	-2.47453e-09
4.61236	6	1	-5.57612e-09
4.61236	7	1	-1.2327e-08
4.61236	8	1	-2.67333e-08
4.61236	9	1	-5.68729e-08
4.61236	10	1	-1.18686e-07
4.61236	11	1	-2.4295e-07
4.61236	12	1	-4.87798e-07
4.61236	13	1	-9.60611e-07
4.61236	14	1	-1.85533e-06
4.61236	15	1.00001	-3.5143e-06
4.61236	16	1.00001	-6.52796e-06
4.61236	17	1.00002	-1.18909e-05
4.61236	18	1.00003	-2.12384e-05
4.61236	19	1.00006	-3.7194e-05
4.61236	20	1.0001	-6.38618e-05
4.61236	21	1.00017	-0.000107496
4.61236	22	1.00028	-0.000177378
4.61236	23	1.00046	-0.000286895
4.61236	24	1.00074	-0.000454807
4.61236	25	1.00117	-0.000706597
4.61236	26	1.00182	-0.00107575
4.61236	27	1.00276	-0.00160472
4.61236	28	1.00412	-0.00234518
4.61236	29	1.00602	-0.00335715
4.61236	30	1.00865	-0.00470651
4.61236	31	1.01219	-0.00646034
4.61236	32	1.01688	-0.00867971
4.61236	33	1.02294	-0.0114099
4.61236	34	1.0306	-0.014668
4.61236	35	1.0401	-0.0184296
4.61236	36	1.05159	-0.0226158
4.61236	37	1.06518	-0.0270807
4.61236	38	1.0809	-0.0316131
4.61236	39	1.09863	-0.0359411
4.61236	40	1.11816	-0.0397312
4.61236	41	1.13906	-0.0426651
4.61236	42	1.16086	-0.0443089
4.61236	43	1.18289	-0.0445199
4.61236	44	1.20437	-0.0429474
4.61236	45	1.22453	-0.0395295
4.61236	46	1.2425	-0.0342939
4.61236	47	1.25745	-0.0273932
4.61236	48	1.26873	-0.0190865
4.61236	49	1.27568	-0.00979305
4.61236	50	1.27805	0
4.61236	51	1.27568	0.00979305
4.61236	52	1.26873	0.0190865
4.61236	53	1.25745	0.0273932
4.61236	54	1.2425	0.0342939
4.61236	55	1.22453	0.0395295
4.61236	56	1.20437	0.0429474
4.61236	57	1.18289	0.0445199
4.61236	58	1.16086	0.0443089
4.61236	59	1.13906	0.0426651
4.61236	60	1.11816	0.0397312
4.61236	61	1.09863	0.0359411
4.61236	62	1.0809	0.0316131
4.61236	63	1.06518	0.0270807
4.61236	64	1.05159	0.0226158
4.61236	65	1.0401	0.0184296
4.61236	66	1.0306	0.014668
4.61236	67	1.02294	0.0114099
4.61236	68	1.01688	0.00867971
4.61236	69	1.01219	0.00646034
4.61236	70	1.00865	0.00470651
4.61236	71	1.00602	0.00335715
4.61236	72	1.00412	0.00234518
4.61236	73	1.00276	0.00160472
4.61236	74	1.00182	0.00107575
4.61236	75	1.00117	0.000706597
4.61236	76	1.00074	0.000454807
4.61236	77	1.00046	0.000286895
4.61236	78	1.00028	0.000177378
4.61236	79	1.00017	0.000107496
4.61236	80	1.0001	6.38618e-05
4.61236	81	1.00006	3.7194e-05
4.61236	82	1.00003	2.12384e-05
4.61236	83	1.00002	1.18909e-05
4.61236	84	1.00001	6.52796e-06
4.61236	85	1.00001	3.5143e-06
4.61236	86	1	1.85533e-06
4.61236	87	1	9.60611e-07
4.61236	88	1	4.87798e-07
4.61236	89	1	2.4295e-07
4.61236	90	1	1.18686e-07
4.61236	91	1	5.68729e-08
4.61236	92	1	2.67333e-08
4.61236	93	1	1.2327e-08
4.61236	94	1	5.57612e-09
4.61236	95	1	2.47453e-09
4.61236	96	1	1.07704e-09
4.61236	97	1	4.5924e-10
4.61236	98	1	1.88551e-10
4.61236	99	1	6.75836e-11
4.61236	100	1	0
4.61236	101	1	-6.75836e-11
4.61236	102	1	-1.88551e-10
4.98515	-1	1	8.50941e-11
4.98515	0	1	0
4.98515	1	1	-8.50941e-11
4.98515	2	1	-2.37402e-10
4.98515	3	1	-5.75348e-10
4.98515	4	1	-1.34178e-09
4.98515	5	1	-3.06489e-09
4.98515	6	1	-6.86662e-09
4.98515	7	1	-1.50935e-08
4.98515	8	1	-3.25496e-08
4.98515	9	1	-6.88648e-08
4.98515	10	1	-1.42931e-07
4.98515	11	1	-2.91017e-07
4.98515	12	1	-5.81237e-07
4.98515	13	1	-1.13871e-06
4.98515	14	1	-2.18816e-06
4.98515	15	1.00001	-4.12409e-06
4.98515	16	1.00001	-7.62326e-06
4.98515	17	1.00002	-1.38195e-05
4.98515	18	1.00004	-2.45675e-05
4.98515	19	1.00007	-4.28269e-05
4.98515	20	1.00011	-7.32041e-05
4.98515	21	1.00019	-0.000122684
4.98515	22	1.00032	-0.000201577
4.98515	23	1.00052	-0.000324686
4.98515	24	1.00082	-0.000512653
4.98515	25	1.00129	-0.000793378
4.98515	26	1.00198	-0.00120336
4.98515	27	1.003	-0.00178862
4.98515	28	1.00444	-0.00260494
4.98515	29	1.00646	-0.00371676
4.98515	30	1.00923	-0.00519438
4.98515	31	1.01293	-0.00710888
4.98515	32	1.0178	-0.0095242
4.98515	33	1.02405	-0.0124866
4.98515	34	1.03191	-0.0160114
4.98515	35	1.04158	-0.0200684
4.98515	36	1.0532	-0.0245687
4.98515	37	1.06686	-0.0293511
4.98515	38	1.08255	-0.0341862
4.98515	39	1.10015	-0.038781
4.98515	40	1.11941	-0.0427758
4.98515	41	1.13992	-0.0458419
4.98515	42	1.16121	-0.0475011
4.98515	43	1.18264	-0.047648
4.98515	44	1.20344	-0.045876
4.98515	45	1.22292	-0.0421603
4.98515	46	1.24024	-0.0365268
4.98515	47	1.25462	-0.0291456
4.98515	48	1.26545	-0.0202903
4.98515	49	1.27211	-0.010405
4.98515	50	1.2744	0
4.98515	51	1.27211	0.010405
4.98515	52	1.26545	0.0202903
4.98515	53	1.25462	0.0291456
4.98515	54	1.24024	0.0365268
4.98515	55	1.22292	0.0421603
4.98515	56	1.20344	0.045876
4.98515	57	1.18264	0.047648
4.98515	58	1.16121	0.0475011
4.98515	59	1.13992	0.0458419
4.98515	60	1.11941	0.0427758
4.98515	61	1.10015	0.038781
4.98515	62	1.08255	0.0341862
4.98515	63	1.06686	0.0293511
4.98515	64	1.0532	0.0245687
4.98515	65	1.04158	0.0200684
4.98515	66	1.03191	0.0160114
4.98515	67	1.02405	0.0124866
4.98515	68	1.0178	0.0095242
4.98515	69	1.01293	0.00710888
4.98515	70	1.00923	0.00519438
4.98515	71	1.00646	0.00371676
4.98515	72	1.00444	0.00260494
4.98515	73	1.003	0.00178862
4.98515	74	1.00198	0.00120336
4.98515	75	1.00129	0.000793378
4.98515	76	1.00082	0.000512653
4.98515	77	1.00052	0.000324686
4.98515	78	1.00032	0.000201577
4.98515	79	1.00019	0.000122684
4.98515	80	1.00011	7.32041e-05
4.98515	81	1.00007	4.28269e-05
4.98515	82	1.00004	2.45675e-05
4.98515	83	1.00002	1.38195e-05
4.98515	84	1.00001	7.62326e-06
4.98515	85	1.00001	4.12409e-06
4.98515	86	1	2.18816e-06
4.98515	87	1	1.13871e-06
4.98515	88	1	5.81237e-07
4.98515	89	1	2.91017e-07
4.98515	90	1	1.42931e-07
4.98515	91	1	6.88648e-08
4.98515	92	1	3.25496e-08
4.98515	93	1	1.50935e-08
4.98515	94	1	6.86662e-09
4.98515	95	1	3.06489e-09
4.98515	96	1	1.34178e-09
4.98515	97	1	5.75348e-10
4.98515	98	1	2.37402e-10
4.98515	99	1	8.50941e-11
4.98515	100	1	0
4.98515	101	1	-8.50941e-11
4.98515	102	1	-2.37402e-10
5.35642	-1	1	1.06945e-10
5.35642	0	1	0
5.35642	1	1	-1.06945e-10
5.35642	2	1	-2.98006e-10
5.35642	3	1	-7.18544e-10
5.35642	4	1	-1.66637e-09
5.35642	5	1	-3.78435e-09
5.35642	6	1	-8.42975e-09
5.35642	7	1	-1.84242e-08
5.35642	8	1	-3.95099e-08
5.35642	9	1	-8.31289e-08
5.35642	10	1	-1.71598e-07
5.35642	11	1	-3.47511e-07
5.35642	12	1	-6.90405e-07
5.35642	13	1	-1.34555e-06
5.35642	14	1	-2.5724e-06
5.35642	15	1.00001	-4.82389e-06
5.35642	16	1.00001	-8.87275e-06
5.35642	17	1.00002	-1.60065e-05
5.35642	18	1.00004	-2.83199e-05
5.35642	19	1.00007	-4.91379e-05
5.35642	20	1.00013	-8.36078e-05
5.35642	21	1.00021	-0.000139494
5.35642	22	1.00035	-0.000228198
5.35642	23	1.00057	-0.000366006
5.35642	24	1.00091	-0.000575511
5.35642	25	1.00142	-0.000887099
5.35642	26	1.00217	-0.00134031
5.35642	27	1.00326	-0.00198479
5.35642	28	1.0048	-0.00288032
5.35642	29	1.00694	-0.00409566
5.35642	30	1.00986	-0.0057053
5.35642	31	1.01374	-0.00778393
5.35642	32	1.0188	-0.0103979
5.35642	33	1.02525	-0.0135937
5.35642	34	1.03332	-0.0173843
5.35642	35	1.04316	-0.0217328
5.35642	36	1.05492	-0.0265395
5.35642	37	1.06864	-0.0316272
5.35642	38	1.0843	-0.0367485
5.35642	39	1.10174	-0.0415896
5.35642	40	1.12073	-0.0457652
5.35642	41	1.1408	-0.0489403
5.35642	42	1.16154	-0.0505901
5.35642	43	1.18234	-0.0506587
5.35642	44	1.20243	-0.0486727
5.35642	45	1.22118	-0.0446596
5.35642	46	1.23782	-0.038637
5.35642	47	1.2516	-0.0307947
5.35642	48	1.26197	-0.0214196
5.35642	49	1.26834	-0.010978
5.35642	50	1.27053	0
5.35642	51	1.26834	0.010978
5.35642	52	1.26197	0.0214196
5.35642	53	1.2516	0.0307947
5.35642	54	1.23782	0.038637
5.35642	55	1.22118	0.0446596
5.35642	56	1.20243	0.0486727
5.35642	57	1.18234	0.0506587
5.35642	58	1.16154	0.0505901
5.35642	59	1.1408	0.0489403
5.35642	60	1.12073	0.0457652
5.35642	61	1.10174	0.0415896
5.35642	62	1.0843	0.0367485
5.35642	63	1.06864	0.0316272
5.35642	64	1.05492	0.0265395
5.35642	65	1.04316	0.0217328
5.35642	66	1.03332	0.0173843
5.35642	67	1.02525	0.0135937
5.35642	68	1.0188	0.0103979
5.35642	69	1.01374	0.00778393
5.35642	70	1.00986	0.0057053
5.35642	71	1.00694	0.00409566
5.35642	72	1.0048	0.00288032
5.35642	73	1.00326	0.00198479
5.35642	74	1.00217	0.00134031
5.35642	75	1.00142	0.000887099
5.35642	76	1.00091	0.000575511
5.35642	77	1.00057	0.000366006
5.35642	78	1.00035	0.000228198
5.35642	79	1.00021	0.000139494
5.35642	80	1.00013	8.36078e-05
5.35642	81	1.00007	4.91379e-05
5.35642	82	1.00004	2.83199e-05
5.35642	83	1.00002	1.60065e-05
5.35642	84	1.00001	8.87275e-06
5.35642	85	1.00001	4.82389e-06
5.35642	86	1	2.5724e-06
5.35642	87	1	1.34555e-06
5.35642	88	1	6.90405e-07
5.35642	89	1	3.47511e-07
5.35642	90	1	1.71598e-07
5.35642	91	1	8.31289e-08
5.35642	92	1	3.95099e-08
5.35642	93	1	1.84242e-08
5.35642	94	1	8.42975e-09
5.35642	95	1	3.78435e-09
5.35642	96	1	1.66637e-09
5.35642	97	1	7.18544e-10
5.35642	98	1	2.98006e-10
5.35642	99	1	1.06945e-10
5.35642	100	1	0
5.35642	101	1	-1.06945e-10
5.35642	102	1	-2.98006e-10
5.72623	-1	1	1.3415e-10
5.72623	0	1	0
5.72623	1	1	-1.3415e-10
5.72623	2	1	-3.73011e-10
5.72623	3	1	-8.94743e-10
5.72623	4	1	-2.06348e-09
5.72623	5	1	-4.65927e-09
5.72623	6	1	-1.03193e-08
5.72623	7	1	-2.24266e-08
5.72623	8	1	-4.78243e-08
5.72623	9	1	-1.00068e-07
5.72623	10	1	-2.05441e-07
5.72623	11	1	-4.13817e-07
5.72623	12	1	-8.17789e-07
5.72623	13	1	-1.5855e-06
5.72623	14	1	-3.01556e-06
5.72623	15	1.00001	-5.62633e-06
5.72623	16	1.00002	-1.02972e-05
5.72623	17	1.00003	-1.84852e-05
5.72623	18	1.00005	-3.25479e-05
5.72623	19	1.00008	-5.6207e-05
5.72623	20	1.00014	-9.51925e-05
5.72623	21	1.00024	-0.000158101
5.72623	22	1.0004	-0.000257491
5.72623	23	1.00064	-0.000411201
5.72623	24	1.00101	-0.000643851
5.72623	25	1.00156	-0.000988379
5.72623	26	1.00237	-0.00148743
5.72623	27	1.00354	-0.00219422
